,pay_schedule_1,pay_schedule_2,pay_schedule_3,pay_schedule_4,home_owner,income,current_address_year,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed,personal_accounts_month
8025,1,0,0,0,0,26.65,8,1,50.0,15.8715,5.79997479,8.609826720000001,3.81982,4.81982,4,1,54
8026,0,1,0,0,0,24.97,0,0,40.0,15.1477,6.92651261,8.77682259,3.54824,4.54824,11,0,50
8027,1,0,0,0,1,30.1,2,1,50.0,15.8618,7.27490756,8.10311546,5.76927,5.76927,6,1,41
8028,1,0,0,0,0,52.25,3,1,70.0,16.2071,7.244579829999999,9.72066349,6.302630000000001,7.30263,14,0,55
8029,0,0,0,1,0,31.75,0,0,50.0,14.92,6.57923529,8.83260011,6.68083,6.68083,2,1,16
8030,1,0,0,0,1,28.75,8,1,70.0,16.3862,7.94751261,9.393629919999999,8.45277,7.452769999999999,6,1,50
8031,1,0,0,0,0,16.1,6,1,35.0,15.7987,6.43964706,8.48558987,6.35174,5.35174,5,0,38
8032,0,1,0,0,0,25.05,1,1,120.0,16.0774,6.33163025,8.418140600000001,5.03161,7.031610000000001,5,0,98
8033,1,0,0,0,1,39.0,3,1,60.0,15.6509,6.6096974799999995,8.7993805,7.17308,5.17308,4,0,74
8034,0,0,0,1,1,37.25,2,1,65.0,16.3598,7.72787395,9.80932394,9.66953,9.66953,4,1,54
8035,1,0,0,0,1,30.4,0,1,50.0,15.9567,8.28886555,8.76571198,6.358740000000001,5.358739999999999,6,0,35
8036,0,0,1,0,1,92.8,6,1,50.0,15.906,6.66444538,8.620263959999999,5.2348300000000005,8.234829999999999,3,1,13
8037,0,1,0,0,0,22.45,2,1,40.0,15.8138,6.05589916,8.27224367,7.742750000000001,4.74275,4,0,40
8038,1,0,0,0,1,32.95,9,0,60.0,15.5951,7.61087395,9.61920901,7.11917,8.11917,8,1,16
8039,0,0,1,0,0,80.4,2,0,40.0,16.2595,7.11820168,8.968620940000001,5.29768,7.29768,11,1,37
8040,1,0,0,0,1,45.8,8,1,70.0,15.7757,6.80720168,9.75365865,8.04816,7.04816,5,1,30
8041,0,0,0,1,1,25.35,8,0,70.0,15.2859,5.83972269,9.09151104,5.96047,4.96047,6,0,26
8042,1,0,0,0,0,19.55,2,0,75.0,16.2344,8.381630249999999,9.73177411,5.32283,8.32283,5,1,29
8043,1,0,0,0,0,33.8,1,1,70.0,15.528,7.83962185,9.00273837,5.8548,6.8548,11,0,28
8044,1,0,0,0,0,16.0,1,1,85.0,16.1536,8.009226889999999,9.7538831,5.92968,5.92968,2,0,38
8045,1,0,0,0,0,40.25,1,1,170.0,16.3538,7.31842857,9.3718576,6.64663,8.64663,7,1,86
8046,1,0,0,0,0,32.0,3,1,70.0,16.0469,7.787621850000001,9.73110074,9.43263,7.43263,3,1,42
8047,0,0,0,1,1,31.2,3,1,40.0,16.2447,7.23606723,9.31529449,8.50105,6.50105,6,0,38
8048,1,0,0,0,1,66.65,3,1,210.0,16.2118,7.04328571,9.00228946,4.91948,7.91948,2,1,14
8049,1,0,0,0,1,52.95,1,1,90.0,15.8703,7.279764709999999,9.42718621,5.59356,6.59356,4,0,40
8050,1,0,0,0,1,51.45,9,0,210.0,16.4244,6.75303361,7.93499731,4.92854,4.92854,13,1,38
8051,0,0,0,1,0,25.67,4,1,80.0,15.8965,5.99129412,9.39407883,8.00022,8.00022,5,0,28
8052,1,0,0,0,1,66.3,5,1,135.0,16.1477,6.501361340000001,7.29641767,5.238930000000001,5.238930000000001,12,1,21
8053,1,0,0,0,0,36.1,10,0,230.0,16.2877,6.97462185,9.24795744,8.111650000000001,7.111650000000001,5,0,37
8054,1,0,0,0,0,51.8,1,1,70.0,15.1477,7.15971429,7.31740438,5.44674,6.44674,7,1,55
8055,1,0,0,0,0,46.0,3,1,280.0,15.0638,3.58858824,8.17179925,2.76343,3.7634299999999996,11,1,54
8056,0,0,1,0,1,58.0,2,1,170.0,15.9188,5.68689076,8.41780391,6.31637,7.31637,9,0,39
8057,0,0,0,1,1,25.05,1,1,80.0,16.1674,8.2587479,8.755050279999999,7.691,6.691000000000001,3,0,49
8058,0,1,0,0,1,20.35,1,1,50.0,15.5522,7.6879916,8.81071557,7.407789999999999,7.407789999999999,7,1,49
8059,1,0,0,0,0,31.65,1,1,50.0,15.2251,7.85707563,8.42846561,5.73615,3.73615,2,0,54
8060,1,0,0,0,1,28.88,2,1,40.0,15.7885,4.51507563,9.304857250000001,6.18683,7.18683,3,0,38
8061,0,0,1,0,1,52.05,3,1,95.0,16.1277,5.39482353,9.23639792,4.65475,4.65475,15,1,61
8062,1,0,0,0,1,45.15,8,1,170.0,16.5303,5.68284034,7.4971942899999995,5.7737300000000005,6.7737300000000005,6,1,25
8063,1,0,0,0,1,82.85,4,1,170.0,16.2567,6.38843697,7.96844137,5.564010000000001,5.564010000000001,4,1,97
8064,1,0,0,0,0,30.1,1,1,170.0,16.1625,6.07022689,8.64349524,5.40384,6.40384,10,0,87
8065,0,1,0,0,1,40.76,10,0,190.0,16.0135,5.828176470000001,8.45180912,5.69716,4.69716,13,1,38
8066,1,0,0,0,0,26.2,0,1,40.0,15.5326,7.248075630000001,8.76604866,7.44116,5.44116,9,1,40
8067,1,0,0,0,1,51.4,5,1,210.0,16.4488,6.6018319299999995,7.6663225,4.59885,7.5988500000000005,9,1,38
8068,1,0,0,0,1,22.65,11,1,40.0,16.2438,7.51556303,8.84359849,8.57985,6.57985,5,0,27
8069,1,0,0,0,1,50.55,4,1,75.0,15.8787,5.4872773100000005,8.73305351,5.18672,7.186719999999999,7,1,42
8070,1,0,0,0,0,40.4,0,0,130.0,15.9959,7.881344540000001,8.92238283,7.00641,5.00641,7,1,38
8071,0,0,1,0,0,62.25,3,1,110.0,15.6211,7.021739500000001,9.55074969,5.11113,5.11113,9,1,54
8072,1,0,0,0,0,20.75,9,1,60.0,16.2759,7.02247899,9.88900611,6.78815,5.78815,6,1,54
8073,1,0,0,0,0,17.6,3,1,100.0,16.2595,7.901487390000001,7.76822589,6.45225,3.4522500000000003,3,1,30
8074,1,0,0,0,1,62.7,9,1,340.0,16.0003,6.67998319,9.05806698,6.38122,6.38122,9,1,54
8075,1,0,0,0,0,35.1,4,1,80.0,15.6565,7.36133613,9.27163764,5.6002600000000005,7.60026,4,0,85
8076,0,1,0,0,0,21.24,0,1,140.0,16.049,6.23540336,7.7905593500000005,5.463519999999999,5.463519999999999,5,0,39
8077,1,0,0,0,0,20.45,4,1,110.0,15.6396,6.421462180000001,8.95616358,7.6723300000000005,7.6723300000000005,4,0,27
8078,1,0,0,0,0,20.3,9,1,50.0,15.7602,7.8911932799999995,8.575260369999999,5.8453,6.8453,5,0,43
8079,1,0,0,0,0,37.5,6,0,110.0,16.1596,7.0282437,8.54136739,5.28702,5.28702,5,1,86
8080,0,0,1,0,1,50.85,3,1,105.0,16.2922,5.449873950000001,7.62131891,5.8081499999999995,3.8081500000000004,20,1,1
8081,0,0,1,0,1,41.65,3,0,40.0,15.3269,7.09694118,9.01362453,6.08427,8.08427,6,1,62
8082,1,0,0,0,1,52.95,3,1,140.0,16.2475,6.9353193300000004,8.57469923,6.345619999999999,5.34562,3,0,27
8083,0,0,1,0,1,40.1,6,1,70.0,16.0564,7.632915970000001,9.00228946,7.2875,7.2875,3,1,29
8084,0,1,0,0,1,32.05,0,1,50.0,15.2175,6.844907559999999,8.06944694,5.960299999999999,6.9603,2,1,29
8085,0,0,0,1,0,21.15,5,0,60.0,16.226,6.2058319299999996,7.62109445,7.7598400000000005,4.7598400000000005,6,0,66
8086,1,0,0,0,0,50.3,2,1,60.0,16.034,7.00384034,8.29502604,7.493539999999999,7.493539999999999,6,1,41
8087,1,0,0,0,1,46.6,4,1,90.0,16.0069,7.86406723,9.1928533,6.43278,8.43278,6,0,73
8088,1,0,0,0,0,25.2,7,1,250.0,16.1447,7.12221849,9.24840636,5.13883,7.1388300000000005,8,1,86
8089,1,0,0,0,1,60.3,1,1,170.0,16.4736,7.54804202,8.67637816,6.19534,6.19534,7,0,37
8090,0,1,0,0,1,56.85,3,1,40.0,16.3021,6.57639496,9.61977016,6.56382,8.56382,4,1,27
8091,1,0,0,0,1,51.4,2,1,170.0,16.4744,7.02339496,8.990056560000001,5.062790000000001,6.06279,8,0,28
8092,0,1,0,0,0,21.85,2,1,55.0,15.2363,6.937075630000001,8.57469923,5.58431,6.58431,10,1,29
8093,1,0,0,0,0,36.48,2,1,60.0,15.7744,7.32926891,7.3526441,8.20593,6.2059299999999995,9,0,27
8094,0,1,0,0,0,50.15,4,0,80.0,15.5462,6.52518487,7.43019393,6.212330000000001,7.21233,8,1,50
8095,1,0,0,0,0,38.2,0,1,110.0,15.6787,6.860722689999999,9.20306608,8.02185,6.02185,2,0,73
8096,1,0,0,0,1,76.33,1,1,60.0,16.254,8.54392437,9.6863216,8.52015,8.52015,4,1,41
8097,1,0,0,0,1,49.3,2,1,140.0,16.2456,8.17873109,9.03550907,8.105139999999999,5.1051400000000005,4,1,62
8098,0,1,0,0,1,50.2,1,0,80.0,16.3987,8.48029412,9.55232088,8.57168,6.57168,6,0,37
8099,1,0,0,0,0,42.0,5,1,110.0,16.0564,6.70044538,9.685760460000001,8.33644,7.33644,14,0,74
8100,1,0,0,0,0,80.45,3,1,40.0,16.3391,7.61668908,9.24851859,8.108410000000001,7.108409999999999,4,1,102
8101,0,0,0,1,1,26.45,4,1,70.0,16.0243,5.03238655,8.41802837,7.38109,6.38109,4,0,66
8102,0,0,1,0,0,46.95,9,1,310.0,16.1012,6.05721849,8.90162058,6.118360000000001,6.118360000000001,6,1,1
8103,1,0,0,0,0,30.3,2,1,110.0,15.8062,6.444638660000001,9.31518226,4.22326,6.223260000000001,5,0,38
8104,1,0,0,0,0,51.55,4,1,110.0,15.0102,7.7388067199999995,9.171080980000001,6.52917,5.52917,8,0,50
8105,1,0,0,0,1,51.8,4,0,80.0,16.0254,7.034386550000001,8.42902676,6.03179,5.031790000000001,7,1,49
8106,1,0,0,0,1,27.65,2,1,40.0,15.3512,6.260042019999999,8.33980517,5.8527700000000005,6.8527700000000005,6,0,29
8107,0,0,1,0,1,71.2,8,1,360.0,16.359,8.56992437,9.78755163,8.91001,5.91001,3,1,54
8108,1,0,0,0,1,20.5,3,1,130.0,16.1655,7.55964706,9.058964809999999,6.4011,7.4011000000000005,3,0,29
8109,1,0,0,0,1,25.25,3,1,60.0,15.9465,6.82597479,8.81183785,5.05232,5.05232,9,0,39
8110,0,0,1,0,0,30.3,3,0,40.0,15.3564,6.77452101,8.48469205,4.35332,5.35332,4,0,37
8111,0,0,1,0,0,50.2,3,0,90.0,15.6154,6.13614286,9.18129377,5.73582,3.7358200000000004,15,1,62
8112,1,0,0,0,0,17.15,3,1,40.0,15.6607,7.082621850000001,9.158623630000001,6.8908000000000005,5.8908000000000005,6,0,41
8113,1,0,0,0,0,32.35,1,1,50.1,15.7419,8.45143697,9.00184055,7.63012,8.63012,5,1,1
8114,1,0,0,0,0,32.7,3,1,70.0,15.3478,5.0312184900000005,9.394752200000001,6.9746,5.9746,5,1,40
8115,0,0,1,0,1,40.65,0,1,120.0,15.5716,6.472680669999999,8.66537978,4.6489,5.6489,4,1,28
8116,0,0,0,1,1,36.65,1,0,50.0,15.6759,4.08952101,8.60881666,3.36132,3.36132,17,1,50
8117,0,1,0,0,0,50.5,4,1,110.0,16.0511,6.55501681,8.75426468,7.57935,6.579350000000001,8,0,51
8118,1,0,0,0,1,35.15,2,1,120.0,16.2118,7.06815126,9.70775723,5.29656,8.29656,8,0,50
8119,0,0,0,1,0,50.15,3,1,60.0,16.1733,8.142386550000001,8.6990483,7.766349999999999,8.766350000000001,2,1,25
8120,0,0,0,1,0,32.9,6,1,110.0,15.7911,6.510722690000001,8.73215568,4.52736,7.52736,3,1,74
8121,1,0,0,0,1,37.2,0,1,90.0,15.8163,7.380302520000001,9.013512299999999,6.7237800000000005,7.72378,5,0,28
8122,0,1,0,0,0,30.9,1,1,60.0,15.8312,7.35578151,7.78977375,3.96929,4.96929,6,1,42
8123,0,1,0,0,0,27.85,1,1,90.0,15.2326,6.66243697,8.63249686,5.00118,5.00118,3,0,40
8124,0,0,1,0,0,25.9,4,0,90.0,16.34,8.2322521,9.30463279,7.93015,8.93015,5,0,37
8125,0,1,0,0,0,32.26,4,1,50.0,15.9001,6.69490756,7.935446219999999,7.3274799999999995,7.3274799999999995,6,0,74
8126,0,0,0,1,0,31.8,3,1,60.0,15.5612,6.03971429,7.76788921,4.27398,5.27398,3,0,55
8127,1,0,0,0,1,17.35,7,1,90.0,16.1064,6.97454622,9.55187197,7.24147,5.2414700000000005,7,0,90
8128,0,0,1,0,0,65.55,5,1,60.0,15.9725,6.8351764699999995,8.440249600000001,5.571159999999999,5.571159999999999,11,1,42
8129,0,0,1,0,1,62.85,2,0,40.0,15.2326,6.086092440000001,7.35241964,6.943289999999999,3.9432899999999997,10,1,50
8130,1,0,0,0,1,38.5,3,1,130.0,16.5951,7.54601681,9.47342431,4.760190000000001,5.76019,2,1,37
8131,1,0,0,0,1,61.5,2,0,80.0,16.3003,5.5881596600000005,7.45387412,4.40883,6.40883,3,0,62
8132,0,0,0,1,1,43.85,3,0,50.0,16.3726,6.10281513,9.51786676,8.61565,8.61565,5,1,16
8133,1,0,0,0,0,27.35,1,1,70.0,16.0276,6.37213445,7.4975309800000005,6.70689,5.70689,5,1,98
8134,0,0,0,1,1,20.4,3,0,80.0,15.6111,6.53626891,8.72138176,6.6731300000000005,5.67313,4,0,61
8135,1,0,0,0,0,17.2,6,1,40.0,15.8509,4.67688235,8.86671754,6.36561,4.36561,5,1,50
8136,0,0,0,1,1,32.55,7,0,70.0,16.0816,7.236075629999999,9.53986353,6.40872,7.40872,4,0,28
8137,1,0,0,0,0,67.8,3,1,40.0,15.8811,7.31348739,9.37140869,4.46732,6.46732,7,0,55
8138,1,0,0,0,0,25.4,3,1,60.0,15.185,7.538848740000001,8.64169959,4.89618,3.89618,7,1,39
8139,1,0,0,0,0,18.5,5,1,50.0,15.6424,6.375815129999999,8.65337134,5.1787600000000005,6.17876,12,1,42
8140,1,0,0,0,1,20.95,3,1,120.0,16.0329,7.61196639,8.80992997,5.941109999999999,6.94111,5,1,50
8141,1,0,0,0,1,24.37,2,1,40.0,15.8349,7.363512610000001,8.45124798,8.18634,8.18634,6,0,49
8142,0,0,0,1,1,52.91,1,1,50.0,15.0405,8.021084029999999,9.38285599,6.37068,5.37068,6,1,41
8143,1,0,0,0,0,31.05,3,1,260.0,16.0447,7.27841176,9.058291429999999,7.84432,5.84432,5,1,61
8144,1,0,0,0,1,37.9,5,1,70.0,15.5492,6.41705882,8.91306788,7.15746,6.15746,4,0,51
8145,0,0,1,0,0,30.05,3,1,60.0,15.5003,7.979000000000001,8.91138445,7.86991,7.86991,4,0,42
8146,1,0,0,0,0,47.3,5,1,120.0,16.1487,7.35240336,9.53032412,6.95913,4.95913,5,0,88
8147,1,0,0,0,0,52.3,6,1,80.0,15.5922,4.40092437,8.40646885,7.20066,7.20066,5,1,29
8148,0,1,0,0,0,30.06,5,1,60.0,16.2363,7.3961092399999995,9.39565003,9.05028,9.05028,7,0,74
8149,1,0,0,0,0,22.2,1,1,70.0,15.7126,6.56444538,9.60821063,2.94196,2.94196,2,1,51
8150,0,1,0,0,0,37.35,2,1,70.0,15.8238,7.56337815,8.64237296,7.9078800000000005,7.9078800000000005,4,1,37
8151,0,1,0,0,0,28.65,2,1,95.0,15.7719,8.28101681,8.866156400000001,7.281490000000001,7.281490000000001,8,1,62
8152,0,1,0,0,1,21.76,2,1,40.0,15.1927,6.30009244,8.96817202,6.7087900000000005,5.7087900000000005,6,0,29
8153,0,1,0,0,0,54.67,2,0,40.0,16.4439,6.74564706,8.4295879,8.59957,5.59957,4,1,50
8154,0,0,1,0,1,55.75,8,0,100.0,15.7987,7.033689079999999,8.59703268,7.549390000000001,6.549390000000001,2,0,26
8155,0,0,0,1,1,20.35,1,0,80.0,16.4456,5.905537819999999,8.29390375,7.10216,7.10216,5,1,37
8156,1,0,0,0,0,37.3,5,1,50.0,15.9083,6.47212605,8.75493805,4.43434,6.43434,3,1,74
8157,1,0,0,0,1,30.0,0,0,60.0,16.2051,6.44085714,9.05806698,6.693480000000001,6.693480000000001,8,0,49
8158,1,0,0,0,1,22.2,4,1,70.0,15.2913,6.94076471,9.51797899,7.2478299999999996,5.24783,6,0,62
8159,1,0,0,0,1,31.9,1,1,70.0,14.9703,6.19914286,8.55202909,6.1092,5.1092,5,1,32
8160,1,0,0,0,0,22.75,1,1,70.0,15.6183,7.65814286,8.59849165,5.8304599999999995,5.8304599999999995,7,1,38
8161,1,0,0,0,1,40.45,5,1,70.0,15.8691,6.7242605,9.7874394,8.17682,8.17682,2,0,28
8162,1,0,0,0,1,32.95,2,0,270.0,16.2232,5.01552941,8.5426019,4.91209,4.91209,6,1,38
8163,0,0,1,0,1,50.15,9,0,80.0,16.3971,7.843764709999999,9.13617795,7.4922,6.4922,5,0,50
8164,1,0,0,0,0,16.25,9,0,80.0,15.7086,7.02032773,8.76672203,3.4491899999999998,5.449190000000001,7,0,50
8165,1,0,0,0,1,36.85,5,1,80.0,16.4383,8.341924370000001,9.97845215,6.98296,5.98296,6,0,98
8166,1,0,0,0,0,27.25,4,1,40.0,15.9048,8.0900084,8.14969025,6.60184,5.60184,5,1,42
8167,0,1,0,0,1,45.7,7,1,85.0,16.4375,6.9149747900000005,9.56208475,5.84326,7.84326,5,1,0
8168,1,0,0,0,1,65.45,8,1,170.0,16.5242,6.518731089999999,7.63321512,3.93683,0.93683,8,1,42
8169,1,0,0,0,0,31.35,9,1,80.0,15.714,6.8737563,8.620263959999999,4.96729,5.967289999999999,6,0,15
8170,1,0,0,0,0,28.7,1,1,55.0,15.7589,8.64579832,9.148186390000001,9.20994,7.2099400000000005,4,1,49
8171,1,0,0,0,0,18.6,3,0,60.0,16.0426,7.87580672,9.39542557,7.51563,7.51563,6,0,50
8172,1,0,0,0,0,25.2,6,1,80.0,15.4186,6.821361339999999,8.3391318,6.465959999999999,4.46596,2,0,38
8173,1,0,0,0,0,51.55,4,1,80.0,15.9926,6.1187395,9.14874753,7.35549,6.3554900000000005,11,0,85
8174,1,0,0,0,1,25.37,1,1,55.0,15.4431,8.22709244,9.46130365,8.47764,7.47764,3,1,27
8175,0,0,0,1,0,32.25,4,1,60.0,16.0543,5.7174958,9.170744299999999,7.253410000000001,8.25341,5,0,42
8176,1,0,0,0,0,17.9,0,1,50.0,16.049,6.51954622,8.91239451,4.53795,3.5379500000000004,8,1,38
8177,0,1,0,0,0,24.12,2,1,70.0,15.8213,5.1522521,8.53003232,4.85831,5.8583099999999995,6,1,39
8178,1,0,0,0,1,27.3,6,1,60.0,14.9499,7.1037395000000005,9.45041749,6.297420000000001,6.297420000000001,7,1,74
8179,1,0,0,0,1,16.9,0,0,90.0,15.9442,7.0782605,8.81037888,6.75831,4.75831,6,1,50
8180,1,0,0,0,1,27.55,3,0,100.0,15.614,5.54647059,9.60843509,5.3316,5.3316,9,1,62
8181,0,1,0,0,1,30.05,6,1,120.0,15.435,6.95201681,8.059121919999999,6.643750000000001,7.643750000000001,7,0,40
8182,0,0,1,0,0,20.7,4,1,80.0,16.0243,6.87830252,9.236622370000001,3.63721,6.63721,3,1,61
8183,0,1,0,0,0,35.95,11,1,70.0,16.3269,7.95131092,9.0127267,8.94819,8.94819,2,1,43
8184,1,0,0,0,0,26.55,6,1,90.0,16.3895,7.712470590000001,9.05761806,6.00613,9.00613,3,0,19
8185,0,1,0,0,0,52.5,2,1,60.0,16.0426,6.69559664,8.56448644,7.38616,7.38616,5,0,37
8186,0,1,0,0,1,31.95,5,1,90.0,15.83,6.49970588,8.8100422,7.46787,5.4678700000000005,5,0,30
8187,0,0,0,1,0,28.13,3,0,60.0,15.7537,7.566563029999999,8.037237390000001,5.5464400000000005,6.5464400000000005,4,1,26
8188,1,0,0,0,0,26.15,1,1,80.0,15.7167,7.52752941,9.11474232,8.38164,6.381639999999999,6,1,42
8189,1,0,0,0,0,24.35,1,1,80.0,16.1908,7.10821008,7.655885260000001,6.536149999999999,4.53615,6,1,38
8190,1,0,0,0,1,32.7,10,1,110.0,16.5011,6.62218487,9.11339558,5.8248,5.8248,3,0,42
8191,1,0,0,0,0,15.3,5,1,65.0,16.1625,7.869000000000001,8.40714222,4.7335899999999995,7.73359,5,1,42
8192,1,0,0,0,0,27.25,3,1,70.0,15.8835,7.27263025,9.89865775,8.8986,6.8986,6,1,41
8193,0,0,1,0,1,32.55,2,1,110.0,15.8811,7.637747900000001,8.60814329,6.51138,4.51138,2,0,50
8194,1,0,0,0,0,20.0,3,1,60.0,16.0156,8.01043697,7.81311726,4.72847,6.72847,5,1,39
8195,1,0,0,0,0,18.25,0,1,60.0,15.3904,7.43383193,8.50747441,7.35839,6.35839,5,1,29
8196,1,0,0,0,1,36.05,8,1,170.0,16.1196,6.84731933,8.58670767,5.259390000000001,7.25939,6,1,33
8197,1,0,0,0,0,26.1,10,0,240.0,15.81,7.20762185,9.05694469,5.57959,7.5795900000000005,2,0,37
8198,0,0,0,1,1,32.7,2,1,60.0,16.3003,7.57868067,8.67548034,6.70951,4.70951,6,1,62
8199,1,0,0,0,1,89.98,1,1,110.0,15.9419,8.02789076,9.78654157,5.99865,8.99865,6,0,62
8200,0,1,0,0,0,26.5,2,0,220.0,16.1287,5.90831092,8.19278596,5.32258,4.322579999999999,2,0,50
8201,1,0,0,0,0,31.3,2,1,90.0,16.1457,8.04221849,8.94538966,5.58367,8.58367,4,0,29
8202,0,1,0,0,0,31.9,2,1,60.0,15.1536,4.59669748,8.48558987,3.73767,4.73767,9,1,62
8203,0,1,0,0,1,37.75,3,1,60.0,15.641,7.675773110000001,8.46392979,4.7539,4.7539,10,0,49
8204,0,1,0,0,0,26.15,2,1,220.0,15.8703,7.22271429,9.57319537,8.025079999999999,7.02508,4,0,54
8205,0,0,1,0,1,47.25,5,1,60.0,15.2175,7.09946218,7.9696758800000005,7.34483,5.34483,5,1,41
8206,0,1,0,0,1,62.85,6,1,190.0,16.2372,6.81585714,9.60720057,7.4478100000000005,7.4478100000000005,6,1,73
8207,0,1,0,0,0,50.4,3,0,50.0,15.6283,6.58043697,8.84359849,3.56288,4.56288,4,0,38
8208,0,1,0,0,1,65.1,3,0,330.0,15.3216,6.053563029999999,8.24878793,6.06674,4.066739999999999,5,1,37
8209,1,0,0,0,1,36.45,9,0,240.0,16.0806,7.8665042,8.68692764,5.8911,6.8911,6,1,38
8210,1,0,0,0,1,50.1,4,1,90.0,16.3003,7.150411759999999,8.42925121,7.810740000000001,4.81074,8,1,27
8211,1,0,0,0,0,32.56,2,1,60.0,14.92,5.73411765,9.08062489,6.64399,6.64399,20,1,15
8212,1,0,0,0,0,25.25,3,0,230.0,16.2904,7.09792437,9.03573352,5.568300000000001,6.568300000000001,4,0,37
8213,1,0,0,0,1,17.7,5,0,90.0,16.183,7.53076471,9.17119321,8.549330000000001,8.549330000000001,5,0,37
8214,0,1,0,0,1,31.5,2,0,145.0,16.0362,7.2389075599999995,8.54125516,5.256889999999999,5.256889999999999,2,1,73
8215,1,0,0,0,1,52.1,3,1,40.0,15.4799,6.45881513,9.11362004,6.91439,4.91439,7,0,54
8216,0,0,0,1,0,47.45,0,1,310.0,16.2641,7.38896639,9.03550907,4.82252,7.822519999999999,8,1,16
8217,0,1,0,0,1,43.95,9,1,110.0,15.8811,6.7381008399999995,8.46336865,4.39029,5.39029,10,0,50
8218,0,1,0,0,1,51.5,8,1,40.0,15.0447,6.74959664,8.44002514,5.498539999999999,5.498539999999999,13,1,43
8219,1,0,0,0,0,21.7,1,1,40.0,15.7524,5.996949579999999,8.63137457,4.74544,6.74544,5,1,45
8220,0,1,0,0,1,52.35,6,0,110.0,16.1965,6.81691597,9.38274376,7.61497,5.6149700000000005,2,1,50
8221,1,0,0,0,0,16.0,4,1,80.0,15.8225,5.84073109,8.61981505,4.23194,6.23194,10,1,38
8222,0,1,0,0,1,55.35,8,1,110.0,15.9926,6.67470588,8.69893607,5.672890000000001,4.67289,5,1,13
8223,0,0,1,0,0,38.85,5,1,45.0,15.1297,6.6983529399999995,7.2949587000000005,3.77639,5.77639,9,1,74
8224,0,1,0,0,0,26.0,0,1,105.0,15.9118,7.990067229999999,9.10307057,5.425940000000001,8.425939999999999,7,1,37
8225,0,0,1,0,1,22.35,6,1,40.0,15.5204,7.391050420000001,9.55209643,7.0534300000000005,7.0534300000000005,19,0,86
8226,1,0,0,0,0,23.9,2,1,60.0,16.1186,7.80185714,8.1044622,8.61112,5.6111200000000006,3,1,41
8227,0,1,0,0,0,26.45,1,1,65.0,16.0764,6.5033109200000006,7.95766744,3.94585,6.94585,3,1,12
8228,1,0,0,0,0,65.1,3,1,120.0,16.0992,8.14032773,9.06940205,6.578850000000001,5.578849999999999,10,0,42
8229,0,1,0,0,1,25.8,5,1,80.0,15.8423,8.04436975,9.41787125,7.360989999999999,7.360989999999999,3,1,97
8230,0,1,0,0,0,24.57,1,0,70.0,14.4318,5.54387395,7.43053062,3.62167,6.62167,12,0,38
8231,1,0,0,0,1,35.85,6,1,60.0,16.182,7.34619328,9.619433469999999,5.5343,8.5343,6,0,43
8232,1,0,0,0,1,22.05,1,1,70.0,16.1477,7.001319329999999,7.3071916,7.599749999999999,4.59975,6,1,27
8233,1,0,0,0,1,41.65,4,1,70.0,16.1596,8.221756300000001,9.31540672,7.987450000000001,7.987450000000001,6,0,30
8234,0,0,0,1,0,17.65,2,1,60.0,15.582,6.3426050400000005,8.50803555,4.33825,6.3382499999999995,5,1,31
8235,1,0,0,0,0,62.55,3,1,70.0,16.0276,6.772201679999999,9.57420542,7.9270700000000005,5.92707,13,1,54
8236,1,0,0,0,0,15.6,2,1,40.0,14.8727,8.01736134,8.31668612,3.84253,6.84253,7,1,41
8237,1,0,0,0,1,54.37,0,1,50.0,15.6579,8.6777563,9.56197253,7.538749999999999,6.53875,8,1,13
8238,1,0,0,0,0,51.25,1,1,89.9,15.8275,8.364184869999999,9.01362453,7.26487,5.26487,7,0,54
8239,1,0,0,0,0,19.75,2,1,50.0,15.624,6.56305042,7.65420183,7.2107399999999995,5.21074,21,1,86
8240,0,0,1,0,1,82.9,3,1,155.0,16.093,5.01403361,8.85695367,4.56563,6.5656300000000005,10,1,50
8241,1,0,0,0,0,36.0,2,1,130.0,16.1625,7.27071429,8.160913090000001,3.2989699999999997,6.298970000000001,6,1,41
8242,1,0,0,0,0,30.9,1,1,80.0,15.6662,6.924521009999999,8.48457982,4.62088,3.62088,3,1,43
8243,1,0,0,0,0,22.45,4,1,90.0,16.185,7.9883865499999995,9.09195996,6.922160000000001,4.92216,5,0,39
8244,0,1,0,0,0,45.23,2,1,60.0,15.1236,6.85214286,7.75655414,4.58373,3.58373,2,1,42
8245,1,0,0,0,1,40.55,2,1,70.0,15.0447,6.5997479000000006,9.20373945,5.92222,5.92222,9,1,61
8246,1,0,0,0,1,25.2,1,1,50.0,16.1397,8.09185714,9.27163764,7.95112,8.95112,7,1,49
8247,1,0,0,0,0,70.0,2,0,140.0,16.2118,7.02318487,8.59781828,4.80484,5.80484,7,1,78
8248,0,1,0,0,0,22.8,4,1,120.0,15.7059,6.790605039999999,7.655660800000001,5.7975900000000005,6.79759,7,0,79
8249,1,0,0,0,1,61.0,5,1,40.0,16.3794,7.14636975,8.97973155,6.9130400000000005,4.9130400000000005,2,1,98
8250,1,0,0,0,0,47.45,3,1,50.0,16.2859,5.96129412,8.90117166,7.73101,4.7310099999999995,2,0,39
8251,1,0,0,0,0,30.64,4,1,80.0,15.3701,6.12377311,8.54237745,8.42124,7.42124,5,0,86
